Image Number,Seed Number
3735,1483265744
3736,2408901628
3737,489602872
3738,2729230289
3739,1841262406
3740,1949888210
3741,56543319
3742,3077393785
3743,388401011
3744,630696555
3745,2469092359
3746,2035644616
3747,3782056230
3748,3978670321
3749,3182479287
3750,2927630107
3751,1025799171
3752,3005088182
3753,2505418137
3754,2585757768
3755,1167504033
3756,3727731323
3757,2926019834
3758,1498855054
3759,4287697229
3760,4200520750
3761,1614501562
3762,2604900299
3763,3879884403
3764,2867422174
3765,3964180353
3766,2996661524
3767,597204022
3768,3698396357
3769,3948586955
3770,2156024008
3771,4083197896
3772,877662654
3773,3858291235
3774,2112978656
3775,3847802133
3776,3953103434
3777,2992481241
3778,473508367
3779,3886519015
3780,3099180381
3781,449424926
3782,4252930619
3783,874692750
3784,3382902915
3785,564104829
3786,1762813984
3787,3327900703
3788,3791913160
3789,1312415206
3790,1088508419
3791,1102097937
3792,3475340849
3793,3836848086
3794,1985551989
3795,1343951842
3796,3611700222
3797,884395970
3798,4012748310
3799,3328862503
3800,4203076719
3801,1787952866
3802,1982082132
3803,4031081819
3804,504078492
3805,4262861739
3806,2590162609
3807,4004328407
3808,439769415
3809,1879250021
3810,3108565196
3811,1250839965
3812,4118049634
3813,3685938933
3814,895883060
3815,2113217535
3816,2960088278
3817,902218424
3818,640689142
3819,3673291658
3820,257517291
3821,1960761875
3822,2158274079
3823,3657942415
3824,2753220623
3825,3303227463
3826,3310449521
3827,2388636979
3828,2602847403
3829,2500011459
3830,1146339652
3831,2777229786
3832,2257871095
3833,263235997
3834,155568455
3835,2690715051
3836,347894752
3837,91511344
3838,941823076
3839,1945779220
3840,3446790709
3841,1752173821
3842,4105115598
3843,3649408231
3844,3029518480
3845,957415988
3846,2630718544
3847,3590707604
3848,512461246
3849,1664244957
3850,4189673667
3851,3394148861
3852,1181540990
3853,3064335083
3854,89550078
3855,3983809030
3856,3516236193
3857,674505610
3858,319019767
3859,3572959715
3860,3685661921
3861,1516179708
3862,780459265
3863,80640704
3864,3693186655
3865,849805071
3866,1028872880
3867,4019614158
3868,1591714343
3869,239746904
3870,2190480094
3871,1781257187
3872,1033931569
3873,174209482
3874,2935074298
3875,3179228471
3876,2681201234
3877,1852239788
3878,3260844944
3879,3668674380
3880,1931759317
3881,3144444745
3882,1643481471
3883,1189757699
3884,4109576111
3885,1297478949
3886,3188489719
3887,2799786601
3888,2478254562
3889,478860670
3890,3881507353
3891,3780532354
3892,4096506476
3893,1221233237
3894,2050444231
3895,371772975
3896,2895310934
3897,1105127474
3898,4114405745
3899,80224214
3900,515977148
3901,670750131
3902,2225395739
3903,2460953415
3904,4066942091
3905,3856923963
3906,1071141015
3907,810666070
3908,3374060666
3909,1219143519
3910,4137973689
3911,3103603357
3912,2693465334
3913,587966648
3914,2771328579
3915,4250247622
3916,194756331
3917,2031557322
3918,514355724
3919,4078491557
3920,2912051910
3921,423080445
3922,322548769
3923,2689178713
3924,608284078
3925,3131374000
3926,2045348789
3927,3852433753
3928,3944206283
3929,1031520426
3930,439397515
3931,951446936
3932,1468234998
3933,1419445856
3934,4027209682
3935,3717533131
3936,414158541
3937,229687359
3938,1676273383
3939,1603390458
3940,233247467
3941,2830037862
3942,1916971211
3943,995496072
3944,336367407
3945,908005397
3946,1658621667
3947,3469974192
3948,4193387073
3949,88887833
3950,1008497927
3951,1639350519
3952,2530614528
3953,144432829
3954,582655026
3955,2437919686
3956,3116049962
3957,2019109250
3958,3576706334
3959,2456971696
3960,1612844273
3961,472404914
3962,3302375934
3963,2976855021
3964,3626998266
3965,1567389885
3966,2355334485
3967,3947841931
3968,2958242602
3969,3627261831
3970,108910246
3971,1607617198
3972,1226311200
3973,2290085723
3974,462268177
3975,1389774707
3976,3552272830
3977,223803478
3978,297648159
3979,1656637190
3980,1688399114
3981,945987549
3982,3907727132
3983,1534585021
3984,2970291101
3985,1096970133
3986,1240660101
3987,512300478
3988,1857471232
3989,1312455407
3990,70299893
3991,2339289139
3992,836189269
3993,2850291318
3994,3822920122
3995,1118507195
3996,3677207436
3997,332309316
3998,3795855738
3999,3049672690
4000,2913629897
4001,3956498030
4002,3903433859
4003,1018829373
4004,3654794498
4005,4187647181
4006,3655978187
4007,95468648
4008,397791765
4009,3600533786
4010,3638622003
4011,460470354
4012,3844237750
4013,2818384065
4014,3120682305
4015,2887553739
4016,3131095407
4017,1180878766
4018,120387916
4019,1217208297
4020,261286046
4021,3297631468
4022,2943290450
4023,911610890
4024,3234718590
4025,2870906515
4026,3414062384
4027,1341342822
4028,3458582321
4029,3341761879
4030,2719811508
4031,2622033667
4032,2462340689
4033,1248500841
4034,4237705432
4035,1244156125
4036,2032093896
4037,1881589480
4038,2038438770
4039,2548585050
4040,2019927804
4041,11138427
4042,1859141831
4043,3607684713
4044,3561779673
4045,334639328
4046,24787478
4047,4098093004
4048,852018908
4049,1538716184
4050,3528846525
4051,524095491
4052,1877542678
4053,3312832829
4054,561689134
4055,3930539442
4056,2530294297
4057,706358531
4058,2791210934
4059,2593437241
4060,577878711
4061,508370165
4062,2990069628
4063,2800356521
4064,3855874333
4065,684713328
4066,615879881
4067,888485534
4068,3587104167
4069,765769750
4070,3888878037
4071,1510656145
4072,670561021
4073,3587420207
4074,60282276
4075,3722467360
4076,1601842392
4077,2343896178
4078,162705289
4079,327589274
4080,1721480140
4081,2016901351
4082,3295686127
4083,1412792130
4084,1353927747
4085,802899884
4086,1900135931
4087,3497377346
4088,510735323
4089,747489762
4090,4216558966
4091,4078212577
4092,2616044764
4093,491023998
4094,3371942977
4095,3949758195
4096,360881116
4097,389305772
4098,2845371117
4099,3369885082
4100,1235513019
4101,1420454718
4102,435251356
4103,3004148446
4104,1142382239
4105,1091582358
4106,3322267124
4107,973208605
4108,2674366818
4109,3861027980
4110,2114597832
4111,4064875576
4112,153760568
4113,537892963
4114,356490054
4115,2730700065
4116,111676914
4117,3238166789
4118,38208405
4119,116041947
4120,2027278863
4121,3053790062
4122,2403794055
4123,2380650485
4124,1762218272
4125,1937063165
4126,3269113090
4127,1661229256
4128,3475425053
4129,1638135067
4130,1470471434
4131,3393227083
4132,3269179422
4133,2049981773
4134,445208055
4135,2656901613
4136,1602670223
4137,53985181
4138,1007135711
4139,529321394
4140,2406054990
4141,3294526314
4142,2043820284
4143,1813095916
4144,496444907
4145,3016876835
4146,1940761819
4147,1410510163
4148,3029585031
4149,2157626701
4150,1275461786
4151,3300930253
4152,3112633707
4153,2605868318
4154,2256377160
4155,2691381192
4156,1993662913
4157,1576486212
4158,1764253844
4159,74876974
4160,2644772622
4161,4151772548
4162,2677194025
4163,3695518410
4164,787746753
4165,1727356906
4166,3889034005
4167,2945074634
4168,3868397676
4169,1323259948
4170,2124204115
4171,536468991
4172,2654635669
4173,1125506968
4174,2493636437
4175,405727038
4176,1926733994
4177,1020192289
4178,3240271097
4179,973428584
4180,3994409867
4181,866054074
4182,3166425098
4183,3031820533
4184,3152384279
4185,1084907149
4186,1494848644
4187,1861125527
4188,3606666253
4189,2200921673
4190,1972106531
4191,2429889304
4192,2859465352
4193,2036161597
4194,2178450027
4195,641014591
4196,1562220639
4197,323287253
4198,3220901213
4199,634061349
4200,4216129824
4201,4164635207
4202,3836414829
4203,2209206726
4204,1417832258
4205,3934538118
4206,2353251573
4207,83752982
4208,2499117366
4209,3341419455
4210,4168433605
4211,2700119286
4212,173416604
4213,1641186674
4214,3821382175
4215,1014843438
4216,3132633927
4217,3055511034
4218,507857570
4219,837825995
4220,53243910
4221,2278557947
4222,2944360183
4223,2573141649
4224,3597855744
4225,3126427815
4226,3307214176
4227,2674858557
4228,348368916
4229,2493610492
4230,2722753087
4231,79696949
4232,3516685866
4233,1168247093
4234,3496435192
4235,2673692843
4236,1167042964
4237,2790946946
4238,3718032290
4239,2568316020
4240,978714196
4241,727801154
4242,4096528291
4243,802079573
4244,4221136349
4245,3941208795
4246,2882416494
4247,355500089
4248,2892844922
4249,3473463105
4250,2748699360
4251,2644518800
4252,698440862
4253,658228350
4254,3439574834
4255,893472451
4256,2195233489
4257,1114843939
4258,1430114068
4259,815891266
4260,1423434387
4261,4220005188
4262,4154482052
4263,2567911261
4264,242873763
4265,347438472
4266,1676488811
4267,4005035248
4268,1112037574
4269,2733085273
4270,204312967
4271,3640278189
4272,917880893
4273,745653994
4274,2560000442
4275,3102509661
4276,1401073411
4277,2394012081
4278,2038421607
4279,3292763274
4280,1784669265
4281,4058250473
4282,64200755
4283,887809078
4284,123254055
4285,591672800
4286,3132107697
4287,2349006604
4288,647647098
4289,4187573836
4290,2544504702
4291,2127923076
4292,882134442
4293,2747064615
4294,2532873942
4295,3858809776
4296,687192326
4297,3077621388
4298,4030880100
4299,30602375
4300,1756061519
4301,2866934299
4302,602160708
4303,3722243560
4304,2464689264
4305,648217209
4306,3890360376
4307,16646712
4308,254738653
4309,3482647588
4310,3009993549
4311,1426274026
4312,4293033020
4313,324202620
4314,4263208766
4315,1272262221
4316,1019377599
4317,2614611703
4318,4262634719
4319,1294255057
4320,588057909
4321,3601232949
4322,167203598
4323,3819313338
4324,2440226642
4325,3933172495
4326,3053630401
4327,2618637389
4328,1566634083
4329,1105923415
4330,932270962
4331,1700075687
4332,2308927761
4333,3979038774
4334,70754871
4335,3329919178
4336,3874177660
4337,2146911377
4338,2439638048
4339,3820712460
4340,1012892122
4341,1802898358
4342,2401027521
4343,2374051012
4344,4164968986
4345,3811572385
4346,974215086
4347,3170130122
4348,1571211173
4349,415058778
4350,4082200261
4351,2715616189
4352,3814534920
4353,3401024222
4354,2799042644
4355,355403410
4356,3008635646
4357,1607437042
4358,3683679782
4359,2187578642
4360,591938299
4361,3895266025
4362,562329832
4363,2777898971
4364,1819832313
4365,1832676037
4366,4247158780
4367,1049386049
4368,1635883035
4369,804373076
4370,2790570408
4371,2557875453
4372,4015960293
4373,2889917755
4374,1017352881
4375,2009577332
4376,805480748
4377,1842406399
4378,4177581830
4379,616328697
4380,481779403
4381,716931858
4382,1780287287
4383,3299657920
4384,726565816
4385,637714662
4386,3697275206
4387,1790043778
4388,947332252
4389,1869676842
4390,948769685
4391,4213172554
4392,3581186254
4393,1258069862
4394,4052134477
4395,728285495
4396,1485216639
4397,1250173257
4398,745042168
4399,2976020046
4400,1273574699
4401,2197656022
4402,2592989532
4403,603469317
4404,669903294
4405,2464859565
4406,722550168
4407,689932489
4408,2598525530
4409,2219264616
4410,1392991928
4411,3181064152
4412,2930514471
4413,3891335063
4414,2001156416
4415,1715278964
4416,3300082102
4417,3969375660
4418,389616962
4419,2627083970
4420,2404962797
4421,3424054525
4422,1677603415
4423,1101050609
4424,2444974141
4425,2375745920
4426,1724861718
4427,2102341463
4428,3387869536
4429,2068560512
4430,3396371064
4431,1102480157
4432,4023191815
4433,3253693127
4434,3902078887
4435,3120373703
4436,1033406345
4437,3729899707
4438,1301251259
4439,4023256351
4440,4225068708
4441,2542659822
4442,1176465424
4443,3384522931
4444,306768933
4445,1684066342
4446,4212738129
4447,513010855
4448,4141333376
4449,3218928970
4450,733273452
4451,828138158
4452,618051183
4453,1156810463
4454,3310568494
4455,2665859379
4456,2551838307
4457,509087686
4458,3767091496
4459,778254471
4460,3961469721
4461,1233516544
4462,1266257338
4463,1731309224
4464,4212955933
4465,3124913595
4466,430122035
4467,269172079
4468,3788259431
4469,2335175177
4470,1737800240
4471,2175718495
4472,3992332621
4473,524313191
4474,1359243890
4475,822748295
4476,3706549188
4477,281482370
4478,2345992619
4479,2788905251
4480,2903594643
4481,2716090511
4482,3218700169
4483,2110020622
4484,1518523524
4485,3924959764
4486,2058039762
4487,1058002718
4488,624533514
4489,1331395479
4490,648436278
4491,3360833739
4492,2670290247
4493,1906878439
4494,1661702812
4495,733334668
4496,2009061497
4497,3987131680
4498,2391557984
4499,2896012264
4500,3803095356
4501,3263243753
4502,876147792
4503,3455104080
4504,4274736515
4505,1028887383
4506,1057140389
4507,1623763823
4508,3458576520
4509,2954303575
4510,658443495
4511,3905052034
4512,2151256988
4513,2214298559
4514,1629741817
4515,1635243794
4516,221025539
4517,4000417201
4518,3571811330
4519,2513139835
4520,795228700
4521,4116462998
4522,650317399
4523,2461096998
4524,3819616146
4525,195647959
4526,336510908
4527,3550575891
4528,1179956276
4529,1711930493
4530,3488052129
4531,1168115876
4532,3135491119
4533,3913874420
4534,3784545863
4535,1203419108
4536,2432125351
4537,687419639
4538,1042783895
4539,3555213597
4540,3191881519
4541,3940474028
4542,2472414150
4543,2036002464
4544,1725675868
4545,939257707
4546,2148832902
4547,4242388190
4548,199330217
4549,1861303568
4550,4212297933
4551,1368487790
4552,402860484
4553,1891734200
4554,2397898372
4555,3179100024
4556,61020167
4557,3629084631
4558,583374010
4559,755350730
4560,3048687382
4561,3828497444
4562,2516237085
4563,1087727586
4564,2726643865
4565,2121931875
4566,46290163
4567,1014351218
4568,1589192225
4569,36715642
4570,2420375477
4571,326905536
4572,4267136628
4573,4136487453
4574,520255157
4575,2885779328
4576,732496047
4577,1939437097
4578,2321412708
4579,3287420458
4580,2894795234
4581,3049783717
4582,992227788
4583,4109647545
4584,3819353302
4585,2259009641
4586,1774436093
4587,242324528
4588,1861435171
4589,1273682082
4590,3597583212
4591,2175211937
4592,3735521623
4593,4237265241
4594,2212544720
4595,3240122819
4596,282456150
4597,1795485430
4598,1052934405
4599,3383361738
4600,3101452242
4601,3316409660
4602,739039286
4603,2216172383
4604,4046179217
4605,3517354815
4606,56989824
4607,3662071154
4608,1336784689
4609,1489190745
4610,738882639
4611,2215401782
4612,616593962
4613,2531274277
4614,3139398271
4615,2347334644
4616,3139387901
4617,2500825781
4618,1998711310
4619,1139760858
4620,3207553787
4621,3020426217
4622,1527348289
4623,1409742068
4624,4200778733
4625,1303083481
4626,1721242533
4627,2358134284
4628,587739065
4629,297054909
4630,4154831679
4631,3110735542
4632,4103953274
4633,1783504187
4634,1887176395
4635,2729528605
4636,2515435638
4637,3471931164
4638,2163228145
4639,4059503130
4640,32351225
4641,1374334241
4642,1711736528
4643,588970516
4644,4183755544
4645,2785106072
4646,180794550
4647,3853609478
4648,486670079
4649,3825338413
4650,3237651201
4651,2458414423
4652,473559098
4653,969928955
4654,1540458184
4655,917040585
4656,2379285728
4657,1537693262
4658,1515725083
4659,2830003910
4660,2905486124
4661,2127788917
4662,3953885282
4663,1837346670
4664,3042158369
4665,3708515435
4666,616039643
4667,4035853442
4668,4242211213
4669,3206728928
4670,3073774752
4671,2712316116
4672,1766448014
4673,3735801416
4674,782968366
4675,1062842010
4676,3197426054
4677,3793263762
4678,2273148307
4679,3801562172
4680,245460525
4681,1534755531
4682,1827809535
4683,3447006956
4684,1267516134
4685,2029320408
4686,3745276987
4687,3469952798
4688,3938900746
4689,3029548495
4690,3143132846
4691,2908484492
4692,1630664879
4693,515866809
4694,23565237
4695,1234745596
4696,2995941019
4697,2592811825
4698,4012389163
4699,2409320048
4700,1301303581
4701,2152874112
4702,2196306089
4703,851140247
4704,4013953740
4705,1824874328
4706,3937171465
4707,568799846
4708,2472398164
4709,1895826429
4710,3362952215
4711,3940831932
4712,1058950837
4713,3318602821
4714,4179461802
4715,854689683
4716,3743165777
4717,2268496113
4718,3466581910
4719,1194819219
4720,1786459929
4721,4183564961
4722,130541248
4723,1376634209
4724,3035301904
4725,2508776571
4726,1210835288
4727,3687008267
4728,3724306560
4729,1959103513
4730,1513561533
4731,2169644392
4732,357210554
4733,2203877620
4734,1558878954
4735,366494043
4736,3902943911
4737,1588691016
4738,906565475
4739,1937551275
4740,3926864219
4741,1134425704
4742,2741366445
4743,2319965416
4744,2076897454
4745,1395955899
4746,3438084595
4747,690197597
4748,3630403093
4749,4025802634
4750,381743998
4751,4166125085
4752,1135366597
4753,3276263258
4754,571996492
4755,3817877202
4756,3488203706
4757,2727762752
4758,541781989
4759,1145961053
4760,2693827160
4761,1673152342
4762,2248798120
4763,543911102
4764,2297682864
4765,2404315419
4766,14413747
4767,2860701864
4768,3352319651
4769,1940158778
4770,1611101896
4771,3109892747
4772,1651838910
4773,2628364644
4774,2972899804
4775,2026061182
4776,13628981
4777,2820263031
4778,1982233755
4779,1273669287
4780,3994802553
4781,1794666718
4782,1822739559
4783,3092041292
4784,2126463821
4785,3683590465
4786,1754479592
4787,2844284846
4788,378465886
4789,2655202186
4790,1530291941
4791,1031071609
4792,3359524909
4793,575111768
4794,60719105
4795,3012823097
4796,2704573821
4797,306928691
4798,3531694796
4799,2448720885
4800,1118772267
4801,107917881
4802,895170478
4803,3259953524
4804,2223488081
4805,1278780117
4806,3295074137
4807,1713437528
4808,3391632214
4809,238852257
4810,179486324
4811,1790526389
4812,576355425
4813,4255409138
4814,1273384630
4815,2649967821
4816,2702371777
4817,2637335950
4818,1282320369
4819,4085771396
4820,3860355626
4821,841317064
4822,2701501641
4823,4198792175
4824,262967673
4825,3821270695
4826,2235290760
4827,412013602
4828,49730067
4829,3911175028
4830,1176070433
4831,2972295268
4832,2997212217
4833,1098183496
4834,2268788897
4835,279295603
4836,3489385727
4837,1126730902
4838,3855949957
4839,3768096198
4840,1111551370
4841,1613525966
4842,2560256543
4843,2228184926
4844,434080744
4845,1965197997
4846,186006637
4847,764265413
4848,2587060599
4849,1865397204
4850,1957630742
4851,3109809942
4852,676110659
4853,2798875847
4854,238241842
4855,3828930388
4856,1448057665
4857,2544021731
4858,2722997837
4859,3432438303
4860,1276198571
4861,329078200
4862,114152767
4863,152835545
4864,3426540025
4865,299050248
4866,3355534226
4867,652232006
4868,604405449
4869,1575692616
4870,840773717
4871,804083518
4872,3114040170
4873,3677572374
4874,2375642636
4875,2337631307
4876,3563226788
4877,1447529478
4878,4020539493
4879,3946645967
4880,1662685256
4881,3598876070
4882,2790213307
4883,3760666982
4884,662918453
4885,2586655716
4886,2287336935
4887,1234265115
4888,1168455038
4889,4138678446
4890,2618407358
4891,3772028051
4892,471447919
4893,3282815925
4894,2630781504
4895,1469198679
4896,1649081569
4897,3560275802
4898,332670341
4899,3208797220
4900,1052470104
4901,1118578265
4902,2065407451
4903,2126950511
4904,531825355
4905,1048294850
4906,590957486
4907,404770989
4908,348914569
4909,1789776807
4910,1608484115
4911,2057388646
4912,334252671
4913,1876125674
4914,1538406433
4915,3290762338
4916,78355150
4917,3403424402
4918,2338088445
4919,1124367072
4920,3555675850
4921,3190677071
4922,1580095040
4923,3572683068
4924,1830718348
4925,1683398842
4926,3024126618
4927,326636320
4928,210054389
4929,4294449003
4930,808398506
4931,1116649208
4932,4096579659
4933,703281333
4934,1729487238
4935,1286717257
4936,2751352306
4937,2182252638
4938,575226978
4939,1117283685
4940,2188873163
4941,968837449
4942,309388426
4943,1433468609
4944,229415440
4945,2887341737
4946,807382010
4947,1591758304
4948,3720104125
4949,1361497598
4950,3842505096
4951,15153409
4952,858984217
4953,1191622879
4954,2787758674
4955,3282439794
4956,2959432858
4957,3278880015
4958,931380769
4959,350468858
4960,316542069
4961,3417228055
4962,443378125
4963,2698824740
4964,1399097995
4965,2264732777
4966,3172902356
4967,289297152
4968,389438191
4969,3560252683
4970,2554328558
4971,486533398
4972,1922822284
4973,3730881368
4974,3207458213
4975,100971947
4976,969962879
4977,282968249
4978,3891664566
4979,387892621
4980,252103594
4981,2223295496
4982,1989198844
4983,2349246406
4984,484606783
4985,2065725707
4986,3041586125
4987,515648469
4988,2791055205
4989,1500265918
4990,1248298766
4991,2539937009
4992,1026393513
4993,572660074
4994,4027345176
4995,2182246632
4996,1080361685
4997,2662537225
4998,159451025
4999,4158427201
5000,1291683359
5001,2469808371
5002,1495127877
5003,2959381029
5004,164494615
5005,245826283
5006,1912623665
5007,3654152278
5008,1838854642
5009,441432954
5010,1254647362
5011,2736720604
5012,1099982659
5013,3143727569
5014,731283354
5015,3504319823
5016,2203649299
5017,868189683
5018,3708559724
5019,742051537
5020,4214968559
5021,3354459276
5022,1816161550
5023,2030182596
5024,2493028839
5025,1262322021
5026,729253891
5027,2265489974
5028,106523375
5029,517669109
5030,3689425185
5031,3004614871
5032,963241725
5033,3030379423
5034,2239346111
5035,1865191833
5036,772177790
5037,4264058233
5038,2597659253
5039,1015033131
5040,2781312947
5041,760579742
5042,563512467
5043,303755244
5044,3270051433
5045,1081572875
5046,2613720622
5047,2368006581
5048,1077077717
5049,1496572144
5050,1913106367
5051,2593546258
5052,647054939
5053,3338456750
5054,412488447
5055,376536193
5056,2947005499
5057,3199442470
5058,1229421705
5059,660393845
5060,2716669816
5061,2679469174
5062,3399066401
5063,1139931696
5064,3073578922
5065,1545864947
5066,3939965419
5067,3518771660
5068,707817137
5069,157394258
5070,4258076518
5071,2330429683
5072,2753170324
5073,1676678377
5074,2695937222
5075,1432489417
5076,216838567
5077,766309973
5078,959015614
5079,945213323
5080,171312665
5081,3714606081
5082,3723180237
5083,3160668811
5084,4014461534
5085,2180693842
5086,3445619740
5087,1474210181
5088,3022974900
5089,250178740
5090,1493431550
5091,4185781218
5092,197489150
5093,594133546
5094,4255435545
5095,259126521
5096,932811217
5097,1247794825
5098,1239098362
5099,3159523552
5100,526932200
5101,1644373336
5102,4224510389
5103,2572447659
5104,2837086904
5105,761641025
5106,4143360822
5107,453695891
5108,279507446
5109,3913343718
5110,1147109640
5111,3769982952
5112,1780439053
5113,1975811975
5114,2008982989
5115,2017861455
5116,3206253370
5117,1167929684
5118,2513542500
5119,2512313335
5120,815474167
5121,875554176
5122,843826997
5123,3703666512
5124,2558789526
5125,4165111444
5126,3208388668
5127,3654465346
5128,365371662
5129,12797511
5130,2433347786
5131,3589809806
5132,50599767
5133,1914912889
5134,1244888759
5135,2742481148
5136,133072617
5137,3599418606
5138,2346087256
5139,1095706367
5140,1056651292
5141,3614588306
5142,3702931991
5143,3469057594
5144,4268417896
5145,3242857220
5146,2073204082
5147,2131403936
5148,2870314094
5149,2016765257
5150,123298006
5151,4156029552
5152,4045960622
5153,3251058062
5154,2124087339
5155,529302456
5156,3256597542
5157,4157599309
5158,3744911967
5159,3641770511
5160,3104054839
5161,3167783175
5162,571839894
5163,2781788137
5164,2766812079
5165,1914740007
5166,3453142559
5167,3477477006
5168,2579158106
5169,2647238678
5170,3567359597
5171,3256198816
5172,3432057751
5173,2841085991
5174,2917577066
5175,1881337400
5176,1549446331
5177,1327974702
5178,83102509
5179,35094292
5180,3954103882
5181,1673448662
5182,3239128473
5183,2276559529
5184,320095534
5185,4128354586
5186,1898009196
5187,113739474
5188,1053551924
5189,2420546213
5190,1297510550
5191,3516894358
5192,3791933477
5193,1291054936
5194,1510094741
5195,3086126763
5196,2094867109
5197,4061583386
5198,2526297235
5199,1131061157
5200,2474427425
5201,3318097127
5202,2401202783
5203,823630627
5204,3298297228
5205,1846422792
5206,383796497
5207,4233773387
5208,381881266
5209,1340757336
5210,1885667134
5211,4261652052
5212,3861226762
5213,1889987987
5214,3225904532
5215,2775404353
5216,4648069
5217,49649532
5218,3948374684
5219,1885383420
5220,1486099771
5221,554825650
5222,3644519558
5223,1394247632
5224,532816627
5225,1016637158
5226,1704740416
5227,69826868
5228,3421026743
5229,1371897080
5230,2163161374
5231,433998915
5232,3608538264
5233,1517290386
5234,3919679651
5235,3642723220
5236,774277383
5237,2955191299
5238,1440085553
5239,200789187
5240,2846820867
5241,2838648777
5242,1627885638
5243,1094468787
5244,2885113282
5245,3312573773
5246,578530485
5247,331696464
5248,969610474
5249,3078721330
5250,1081810261
5251,580433042
5252,89855548
5253,2969973142
5254,105048697
5255,3007561303
5256,991827841
5257,2180655238
5258,4248236390
5259,1276879195
5260,472306224
5261,3853561303
5262,3690321639
5263,1214021077
5264,3201763195
5265,2959910333
5266,1937801215
5267,3038273632
5268,3890074950
5269,2033461002
5270,2816496596
5271,3676722264
5272,3808247546
5273,3599671936
5274,1832031382
5275,1489430790
5276,2013119061
5277,1675685133
5278,363413967
5279,1282219343
5280,4226909855
5281,4169034076
5282,2113592007
5283,3362991207
5284,4047002355
5285,3024133360
5286,3247114869
5287,737046419
5288,1676638202
5289,2172871747
5290,1164647689
5291,456196530
5292,1656195032
5293,2416676734
5294,21490787
5295,1430607682
5296,498165938
5297,1503477076
5298,2694244790
5299,2406843057
5300,450004493
5301,90594189
5302,2867369999
5303,2255757612
5304,608776180
5305,3927586307
5306,641668754
5307,488762103
5308,1261427657
5309,2048630284
5310,2034820964
5311,1462173099
5312,4259423104
5313,2169418548
5314,377784217
5315,274133018
5316,2693441997
5317,324137619
5318,3061843759
5319,2595978206
5320,2060815105
5321,581458764
5322,3562287251
5323,79163992
5324,1639839989
5325,777710439
5326,175574410
5327,53996779
5328,112986639
5329,1759998287
5330,3484756214
5331,67177597
5332,2396626324
5333,2268361324
5334,3370565624
5335,4161473315
5336,3989709211
5337,3799030505
5338,3917770093
5339,740038945
5340,1026256463
5341,2428872539
5342,806962588
5343,2495839569
5344,569987823
5345,2952386183
5346,3532003224
5347,1372438462
5348,3959422809
5349,247678900
5350,2288498579
5351,813731914
5352,2949433510
5353,626509879
5354,3859602546
5355,886479490
5356,585263630
5357,1181521782
5358,700986325
5359,3350220909
5360,3589999340
5361,212675307
5362,1605460880
5363,2770006647
5364,3235504349
5365,1771751681
5366,2091827649
5367,3794588884
5368,2825146698
5369,966546686
5370,1835187811
5371,3064145232
5372,2476346767
5373,2035801761
5374,34541701
5375,3240631641
5376,2097055925
5377,903628955
5378,1071936440
5379,3951380821
5380,408803178
5381,909903308
5382,1440810484
5383,3797677467
5384,2880033508
5385,3364360560
5386,3714608570
5387,1104315373
5388,2606108598
5389,327165626
5390,30423518
5391,1807034424
5392,3180054966
5393,229492684
5394,3402758567
5395,66530092
5396,137696146
5397,3648259175
5398,3521073237
5399,3958506445
5400,4196691481
5401,59242069
5402,1676022555
5403,854473519
5404,756279279
5405,3946805374
5406,1814381810
5407,1737442172
5408,4208673727
5409,2285011943
5410,3298427151
5411,277419919
5412,566416205
5413,1277147271
5414,2193847696
5415,3837024746
5416,407358871
5417,809302415
5418,767760925
5419,2726451062
5420,1630729591
5421,3134729098
5422,445785767
5423,257005354
5424,1750446337
5425,1594393823
5426,3674913378
5427,903716926
5428,3562880420
5429,3791352107
5430,2695791366
5431,3835909610
5432,4132960378
5433,1861774910
5434,3448766476
5435,795857243
5436,3314379870
5437,1202115107
5438,4160815456
5439,808592064
5440,863888064
5441,1893184264
5442,2504654058
5443,3708628401
5444,2540909626
5445,2252360292
5446,3603733956
5447,4226863491
5448,1099348978
5449,1542857213
5450,3242885464
5451,2435968490
5452,3136260694
5453,3201373642
5454,1314455652
5455,4099241620
5456,3469071284
5457,1347849939
5458,2551151803
5459,295938988
5460,4259710274
5461,2196788970
5462,3004080420
5463,2948985674
5464,235522237
5465,2130481293
5466,240380445
5467,2605095787
5468,4125305639
5469,1456339872
5470,973150262
5471,1511228984
5472,1643404841
5473,2448246560
5474,1363329885
5475,2964598584
5476,3648062301
5477,2817991712
5478,2710620019
5479,1775632690
5480,2238002785
5481,4092984632
5482,200498714
5483,4054897767
5484,2858381114
5485,2152972124
5486,1076490333
5487,1003888085
5488,1535666594
5489,1149945007
5490,3546782328
5491,4016319401
5492,1480505207
5493,1002312756
5494,3688545120
5495,1248369137
5496,624291208
5497,3379809858
5498,1095083065
5499,241524643
5500,3269685305
5501,1133403494
5502,2628122488
5503,4088288021
5504,3149889629
5505,1263898587
5506,1221889729
5507,1801575046
5508,3435644331
5509,4197417793
5510,1184475132
5511,3148474854
5512,1700548118
5513,115739940
5514,2696138742
5515,1132431329
5516,975712163
5517,364600119
5518,3720145635
5519,117038388
5520,2312984701
5521,1381977911
5522,2012838579
5523,2097784066
5524,2399705638
5525,1450057254
5526,2862281176
5527,1664679106
5528,1542143968
5529,693052822
5530,379623516
5531,18213929
5532,1963959442
5533,2701414552
5534,4193597519
5535,2252036786
5536,265124874
5537,3662938991
